num,address,lat,lon,tel,name,wilaya,code
"522","GUELMA,Rue Seridi Med Taher,Guelma",36.4590732,7.4344916,037 26 72 97  - 037 26 73 98  - 037 26 74 71  - 037 26 74 73  - 037 26 74 81  - 037 26 76 02  - 037 26 76 59,. IMPOTS Direction,Guelma,"24"
"523","20,HELIOPOLIS,Rue 17 Octobre,Guelma",36.5083803,7.4361944,037 13 53 86  - 037 13 53 95  - 037 13 54 29  - 037 13 54 76,GUELMA CENTRE DES IMPOTS,Guelma,"24"
"524","GUELMA,Cite Amel,Guelma",36.4619755,7.423051,037 26 00 27  - 037 26 06 43  - 037 26 06 44  - 037 26 06 65,. IMPOTS Direction,Guelma,"24"
"525","GUELMA,Cite 672 Logts(Ch. Manoeuvre),Guelma",36.4627444,7.4330833,037 26 71 44  - 037 26 72 08  - 037 26 72 19  - 037 26 72 40  - 037 26 72 44  - 037 26 72 53  - 037 26 72 57  - 037 26 72 59  - 037 26 72 60  - 037 26 72 93,GUELMA CENTRE DES IMPOTS,Guelma,"24"
"526","GUELMA,Cite 80 Bureaux,Guelma",36.4549533,7.4409199,037 11 16 16  - 037 11 16 72  - 037 11 16 74  - 037 11 16 76  - 037 11 16 79  - 037 11 16 80  - 037 11 16 85  - 037 26 00 28  - 037 26 74 75  - 037 26 74 78  - 037 26 74 80,GUELMA CENTRE DES IMPOTS,Guelma,"24"
"527","GUELMA,Cite Guehdour Tahar,Guelma",36.4515674,7.4188961,"37260500",GUELMA CENTRE DES IMPOTS,Guelma,"24"
"528","GUELMA,Route de Sedrata,Guelma",36.4554843,7.4414875,"37161471",GUELMA CENTRE DES IMPOTS,Guelma,"24"
"529","GUELMA,Cite Bara Lakhdar,Guelma",36.4557211,7.4392706,037 11 17 33  - 037 16 11 84  - 037 16 14 67,. IMPOTS Direction,Guelma,"24"
"530","HAMMAM DEBAGH,Hammam Debbagh,Guelma",36.460787,7.2659236,"37148185",HAMMAM DEBAGH RECETTE INTERCOMMUNALE DES IMPOTS,Guelma,"24"
"531","HELIOPOLIS,Rue 17 Octobre,Guelma",36.5083803,7.4361944,037 13 44 90  - 037 13 45 41  - 037 13 49 52  - 037 13 51 91,GUELMA CENTRE DES IMPOTS,Guelma,"24"
"532","OUED ZENATI,Rue 20 Aout 1955,Guelma",36.3100347,7.1657362,037 18 62 28  - 037 18 81 52  - 037 18 81 53  - 037 18 81 54  - 037 18 81 55,OUED ZENATI IMPOTS Recette,Guelma,"24"
"533","GUELMA,Cite 672 Logts(Ch. Manoeuvre),Guelma",36.4627444,7.4330833,"37267107",. IMPOTS Direction,Guelma,"24"
"534","GUELMA,Cite 80 Bureaux,Guelma",36.4549533,7.4409199,"37161208",GUELMA CENTRE DES IMPOTS,Guelma,"24"
"535","BOUCHEGOUF,Rue 24 Fev (seghane Zidane),Guelma",36.4717047,7.7276038,037 12 52 50  - 037 12 52 51  - 037 12 52 53  - 037 12 52 54  - 037 12 53 32  - 037 12 53 81  - 037 12 53 82  - 037 12 53 98,. IMPOTS Direction,Guelma,"24"
"536","GUELMA,Hotel des Finances,Guelma",36.4624479,7.432249,"37111732",. IMPOTS Direction,Guelma,"24"
"537","HELIOPOLIS,Rue Ben Brouk Hocine,Guelma",36.5083803,7.4361944,"37134974",. IMPOTS Direction,Guelma,"24"
"538","DIDOUCHE MOURAD,Rue Didouche Mourad,Constantine",36.7659162,3.0512509,031 90 23 95  - 031 90 23 96  - 031 90 23 97,Ispection Divisionnaires IMPOTS,Constantine,"25"
"539","POLYCLINIQUE,CONSTANTINE,Polyclinique,Constantine",36.3572319,6.5982821,031 62 31 22  - 031 62 77 78,Ispection Divisionnaires IMPOTS,Constantine,"25"
"540","IMPOTS,CONSTANTINE,Siege APC DAKSI,Constantine",36.3656254,6.609126,"31639685",. IMPOTS Direction,Constantine,"25"
"541","IMPOT ADE,CONSTANTINE,Cite Des Muriers,Constantine",36.3496292,6.6320592,"31687746",. IMPOTS Direction,Constantine,"25"
"542","DGSN,CONSTANTINE,Cite Des Muriers 8 eme Arrondi,Constantine",36.3496292,6.6320592,"31687731",Ispection Divisionnaires IMPOTS,Constantine,"25"
"543","EL KHROUB,Cite 1600 Logts,Constantine",36.2576827,6.701911,031 76 83 10  - 031 76 83 16,Direction IMPOTS,Constantine,"25"
"544","DIDOUCHE MOURAD,Rue Larbi Ben M'hidi,Constantine",36.3668765,6.6146453,"31902394",Ispection Divisionnaires IMPOTS,Constantine,"25"
"545","CONSTANTINE,Zone Indus Rhumel,Constantine",36.3416729,6.6105222,031 60 68 72  - 031 60 68 73  - 031 60 68 74  - 031 60 68 76  - 031 60 68 77  - 031 60 68 78  - 031 60 68 79  - 031 60 68 80  - 031 60 68 81  - 031 60 68 82,. CENTRE DES IMPOTS,Constantine,"25"
"546","CONSTANTINE,Cite Sidi Mabrouk,Constantine",36.3553434,6.6367298,"31613822",. IMPOTS Direction,Constantine,"25"
"547","10,CONSTANTINE,Boulevard Zighoud Youcef,Constantine",36.3722339,6.6124233,"31874294",Ispection Divisionnaires IMPOTS,Constantine,"25"
"549","APC,CONSTANTINE,APC Cite Des Muriers,Constantine",36.3748092,6.6275669,"31687749",. IMPOTS Direction,Constantine,"25"
"550","DIDOUCHE MOURAD,Cite Oued Lahdjar,Constantine",36.4451611,6.6447705,031 90 10 40  - 031 90 82 12,Ispection Divisionnaires IMPOTS,Constantine,"25"
"551","EL KHROUB,Cite Chihani Bachir,Constantine",36.2554305,6.6957298,"31768317",Direction IMPOTS,Constantine,"25"
"552","CONSTANTINE,Boulevard Zighoud Youcef,Constantine",36.3722339,6.6124233,031 87 28 33  - 031 87 32 35,Ispection Divisionnaires IMPOTS,Constantine,"25"
"553","DIRECTION,CONSTANTINE,Boulevard De La Liberté,Constantine",36.3607894,6.6063664,031 91 23 93  - 031 92 40 23  - 031 92 66 83  - 031 92 75 93  - 031 92 76 81  - 031 92 78 09,Ispection Divisionnaires IMPOTS,Constantine,"25"
"554","CONSTANTINE,Cite Mentouri Ex Bosquet,Constantine",36.3593882,6.6389031,"31611871",. IMPOTS Direction,Constantine,"25"
"555","CONSTANTINE,Cite 600 Logements,Constantine",36.3133974,6.6291852,"31703269",Ispection Divisionnaires IMPOTS,Constantine,"25"
"556","BT 13,AIN ABID,46 Logts,Constantine",36.2337159,6.9431806,"31812664",Direction IMPOTS,Constantine,"25"
"557","CONSTANTINE,Boulevard De L'indpendance,Constantine",36.362245,6.6055661,"31911559",Ispection Divisionnaires IMPOTS,Constantine,"25"
"558","CONSTANTINE,Cite Emir Abdelkader,Constantine",36.3800655,6.6237322,"31846675",Ispection Divisionnaires IMPOTS,Constantine,"25"
"559","7,EL KHROUB,Cite 1600 Logts ORVE,Constantine",36.2576827,6.701911,"31761687",Ispection Divisionnaires IMPOTS,Constantine,"25"
"560","CONSTANTINE,Bd de la Liberte,Constantine",36.3621355,6.6074745,"31912276",Ispection Divisionnaires IMPOTS,Constantine,"25"
"561","TABLAT,Centre Ville,Medea",36.4131818,3.3110706,025 72 55 48  - 025 72 55 71,. IMPOTS Direction,Medea,"26"
"562","TABLAT,Rue Mohamed Boukhalfa,Medea",36.4125063,3.3106774,"25711237",. IMPOTS Direction,Medea,"26"
"563","MEDEA,Bd du 05 Juillet,Medea",36.2637078,2.7587857,025 78 10 75  - 025 78 17 08  - 025 78 21 25  - 025 78 26 12  - 025 78 26 48  - 025 78 26 49  - 025 78 26 51  - 025 78 27 61  - 025 78 36 52  - 025 78 37 61  - 025 78 39 61  - 025 78 39 95,. IMPOTS Direction,Medea,"26"
"564","KSAR EL BOUKHARI,Rue CPT Benayad,Medea",35.8763773,2.7488447,"25750338",. IMPOTS Direction,Medea,"26"
"565","KSAR EL BOUKHARI,Cité 140 Logts LSP nouveau pôl,Medea",35.8763773,2.7488447,025 70 46 70  - 025 70 47 15  - 025 70 47 67  - 025 70 49 77,. IMPOTS Direction,Medea,"26"
"566","ILOT 38 D 14,EL OMARIA,Rue Bouregaa Rabah,Medea",36.2685724,3.0262719,"25763470",. IMPOTS Direction,Medea,"26"
"567","ILOT 1978,AIN BOUCIF,Centre Ville,Medea",35.8896757,3.1549616,"25702281",. IMPOTS Direction,Medea,"26"
"568","EL AZIZIA,El Azizia,Medea",36.2851874,3.4958167,"25710253",. IMPOTS Direction,Medea,"26"
"569","OUZERA,Centre Ville,Medea",36.2535149,2.8450098,025 79 71 75  - 025 79 72 59  - 025 79 77 34  - 025 79 77 45,. IMPOTS Direction,Medea,"26"
"570","CHELLALET EL ADHAOURA,Centre Commercial,Medea",35.939255,3.416082,"25752121",. IMPOTS Direction,Medea,"26"
"571","EL AZIZIA,Centre Ville,Medea",36.2851874,3.4958167,"25710132",. IMPOTS RECETTE DES CONTRIBUTIONS DIVERSES,Medea,"26"
"572","AIN BOUCIF,Centre Ville,Medea",35.8896757,3.1549616,"25702284",. IMPOTS Direction,Medea,"26"
"573","AIN BOUCIF,Rue Cherfi Halima,Medea",35.8896757,3.1549616,025 70 20 46  - 025 70 21 07,. IMPOTS Direction,Medea,"26"
"574","BENI SLIMANE,Beni Slimane,Medea",36.2272319,3.3071806,025 71 42 31  - 025 71 52 02,. IMPOTS Direction,Medea,"26"
"575","BERROUAGHIA,Cite Chorfa,Medea",36.1469804,2.9029292,"25777058",. IMPOTS Direction,Medea,"26"
"576","BERROUAGHIA,Rue de la Gare,Medea",36.1397978,2.9189942,"25778021",. IMPOTS Direction,Medea,"26"
"577","BT 1,BERROUAGHIA,Cité LSP 116 Logements,Medea",36.1397978,2.9189942,025 72 11 08  - 025 72 11 09  - 025 72 11 10  - 025 72 11 12  - 025 72 11 13,. IMPOTS Direction,Medea,"26"
"578","TABLAT,Rue de la Palestine,Medea",36.4131818,3.3110706,025 71 11 45  - 025 71 12 10  - 025 71 12 50,. IMPOTS Direction,Medea,"26"
"579","SOUAGUI,Centre Ville,Medea",36.1257527,3.2661273,"25750104",. IMPOTS Recette des Contributions Diverses,Medea,"26"
"580","MESRA,Mesra Centre,Mostaganem",35.8379912,0.1674749,045 48 20 31  - 045 48 23 14  - 045 48 36 71,. IMPOTS Direction,Mostaganem,"27"
"581","KHEIR EDDINE,Route Ain Tedles,Mostaganem",35.9813982,0.1681744,"45428222",. IMPOTS Direction,Mostaganem,"27"
"582","BOUGUIRAT,Bouguirat,Mostaganem",35.7473216,0.2690322,"45484416",. IMPOTS Direction,Mostaganem,"27"
"583","BOUGUIRAT,Avenue Mohamed Khemisti,Mostaganem",35.9257653,0.085659,045 48 42 47  - 045 48 42 48  - 045 48 44 15,. IMPOTS Direction,Mostaganem,"27"
"584","MOSTAGANEM,Cite 300 Logements,Mostaganem",35.9492093,0.0968743,045 41 93 12  - 045 41 93 13  - 045 41 93 14  - 045 41 93 15  - 045 41 93 16  - 045 41 93 17  - 045 41 93 18  - 045 41 93 19  - 045 41 93 21,. IMPOTS Direction,Mostaganem,"27"
"585","HASSI MAMECHE,Boulevard Commandant Zaghloul,Mostaganem",35.9148345,0.0884027,045 38 02 36  - 045 38 05 07  - 045 38 95 15,. IMPOTS Direction,Mostaganem,"27"
"586","AIN TEDELES,Cité 52 Logements LSP ADEN,Mostaganem",35.9949008,0.2996927,045 43 61 41  - 045 43 61 42  - 045 43 61 43  - 045 43 61 44  - 045 43 61 45  - 045 43 61 46  - 045 43 62 70  - 045 43 62 71  - 045 43 62 73,. IMPOTS Direction,Mostaganem,"27"
"587","MOSTAGANEM,Avenue Khettab Abdelkader,Mostaganem",35.9313254,0.0993866,"45202570",. IMPOTS Direction,Mostaganem,"27"
"588","AIN NOUISSY,Ain Nouisy Centre,Mostaganem",35.8040506,0.0454885,"45374075",. IMPOTS Direction,Mostaganem,"27"
"589","SIDI ALI,Cité Cheikh Djillali,Mostaganem",36.1008532,0.4220044,045 45 10 62  - 045 45 10 63  - 045 45 10 65  - 045 45 10 70  - 045 45 10 71  - 045 45 10 72  - 045 45 10 73  - 045 45 10 74  - 045 45 10 75,. IMPOTS Direction,Mostaganem,"27"
"590","MOSTAGANEM,Route d'Oran,Mostaganem",35.9177459,0.0751591,045 30 76 39  - 045 30 77 54  - 045 30 77 56  - 045 30 77 57  - 045 30 77 61  - 045 30 77 64  - 045 30 77 65  - 045 30 77 66  - 045 30 77 67,. IMPOTS Direction,Mostaganem,"27"
"591","MESRA,Mesra Centre,Mostaganem",35.8379912,0.1674749,045 48 20 58  - 045 48 20 92  - 045 48 21 45  - 045 48 21 66  - 045 48 23 21  - 045 48 23 39  - 045 48 23 80  - 045 48 24 39,. IMPOTS Direction,Mostaganem,"27"
"592","AIN NOUISSY,Ain Nouicy,Mostaganem",35.8040506,0.0454885,045 37 42 71  - 045 37 42 72  - 045 37 44 96,. IMPOTS Direction,Mostaganem,"27"
"593","MESRA,Avenue Boudraf Mohamed,Mostaganem",35.8379912,0.1674749,"45483531",. IMPOTS Direction,Mostaganem,"27"
"594","MOSTAGANEM,Cité Zaghloul,Mostaganem",35.9148345,0.0884027,"45202032",. IMPOTS Direction,Mostaganem,"27"
"595","11,MOSTAGANEM,Hai Bousmat,Mostaganem",35.9311454,0.0909414,"45201209",. IMPOTS Direction,Mostaganem,"27"
"596","HASSI MAMECHE,Route Nationale,Mostaganem",35.8590847,0.0727366,045 43 05 32  - 045 43 06 06  - 045 43 06 16  - 045 43 06 20  - 045 43 06 83  - 045 43 07 41  - 045 43 07 43  - 045 43 08 76,. IMPOTS Direction,Mostaganem,"27"
"597","ACHAACHA,Achaacha centre,Mostaganem",36.2469858,0.6349818,045 45 05 37  - 045 45 05 40  - 045 45 05 50  - 045 45 05 66  - 045 45 05 68  - 045 45 05 72  - 045 45 05 74  - 045 45 05 75,. IMPOTS Direction,Mostaganem,"27"
"598","STIDIA,Rue Si Merouane,Mostaganem",35.8292399,-0.0043672,"45432160",. IMPOTS Direction,Mostaganem,"27"
"599","MOSTAGANEM,Rue Freres Mahieddine,Mostaganem",35.9311454,0.0909414,"45201090",. IMPOTS Direction,Mostaganem,"27"
"600","MOSTAGANEM,Cité Zaghloul,Mostaganem",35.9148345,0.0884027,045 20 11 53  - 045 20 12 01  - 045 20 12 87  - 045 20 16 31  - 045 20 24 55,. IMPOTS Direction,Mostaganem,"27"
"601","M'SILA,Cite Administrative,MSila",35.6998197,4.5376177,035 33 05 82  - 035 33 85 09  - 035 33 85 15  - 035 33 85 21  - 035 33 85 81  - 035 33 86 06  - 035 33 86 12  - 035 33 86 51  - 035 33 88 25  - 035 33 88 29  - 035 33 89 14  - 035 33 89 58  - 035 37 02 22  - 035 37 02 23  - 035 39 20 57  - 035 39 21 40  - 035 42 71 16  - 035 42 71 17,. IMPOTS Direction,MSila,"28"
"602","BANQUE,M'SILA,Cite Administrative,MSila",35.7081339,4.534427,"35338721",. IMPOTS Direction,MSila,"28"
"603","AIN EL MELH,Ain El Melh,MSila",34.8467202,4.1618039,"35478195",Bou saada IMPOTS RECETTE DES CONTRIBUTION DIVERSES,MSila,"28"
"604","M'SILA,Avenue Abdelkader Sahnouni,MSila",35.7056818,4.5415539,"35336246",. IMPOTS Direction,MSila,"28"
"605","BEN SROUR,Village Ben Srour,MSila",35.0406949,4.5642364,"35436593",Bou saada IMPOTS RECETTE DES CONTRIBUTION DIVERSES,MSila,"28"
"606","OULED DERRADJ,Rue Selmane1,MSila",35.6892688,4.7764157,035 57 72 52  - 035 57 73 00,. IMPOTS Direction,MSila,"28"
"607","M'SILA,Place Des Martyres,MSila",35.7186646,4.5233423,035 33 05 05  - 035 33 05 87  - 035 33 06 17,. IMPOTS Direction,MSila,"28"
"608","SIDI AISSA,Boulevard De L'Independance,MSila",35.885157,3.774373,"35406801",. IMPOTS RECETTE DES CONTRIBUTION DIVERSES,MSila,"28"
"609","SIDI AISSA,Route Nal N° 8,MSila",35.885157,3.774373,"35406800",. IMPOTS RECETTE DES CONTRIBUTION DIVERSES,MSila,"28"
"610","M'SILA,M'Sila,MSila",35.7186646,4.5233423,035 46 81 07  - 035 46 81 12  - 035 47 81 94,Bou saada IMPOTS RECETTE DES CONTRIBUTION DIVERSES,MSila,"28"
"611","TIGHENNIF,Boulevard Des Martyrs,Mascara",35.39528,0.1434378,045 97 23 79  - 045 97 23 83,INSPECTION TIGHENNIF IMPOTS Direction,Mascara,"29"
"612","MASCARA,Cite Bekhlouf Adda,Mascara",35.4144226,0.1290252,"45715483",IMPOTS Direction HOTEL DES FINANCE,Mascara,"29"
"613","SIG,Cité Administratif(Pole 1),Mascara",35.5313614,-0.1894458,045 64 77 48  - 045 64 77 65  - 045 64 77 70  - 045 64 79 36,C.P.I .SIG CENTRE DE PROXIMITE DES IMPOTTS,Mascara,"29"
"614","GHRISS,Rue Abed Mohamed,Mascara",35.3928494,0.1423193,045 73 85 06  - 045 73 88 30  - 045 73 89 05  - 045 73 89 45,C.P.I GHRISS CENTRE DE PROXIMITE DES IMPOTS,Mascara,"29"
"615","MASCARA,Cite Administrative,Mascara",35.4104146,0.143191,045 72 40 09  - 045 72 40 10  - 045 72 40 12  - 045 72 40 14,C.P.I MASCARA CENTRE DE PROXIMITE DES IMPOTS,Mascara,"29"
"616","MASCARA,Avenue Colonel Amirouche,Mascara",35.3954522,0.1308542,045 71 50 90  - 045 71 54 62  - 045 71 54 63  - 045 71 58 03,IMPOTS Direction HOTEL DES FINANCES,Mascara,"29"
"617","MOHAMMADIA MASCARA,Rue Emir AEK Prolonger,Mascara",35.4020988,0.1400257,045 94 14 30  - 045 94 14 31  - 045 94 14 32  - 045 94 14 33,C.P.I MOHAMMADIA CENTRE DE PROXIMITE DES IMPOTS,Mascara,"29"
"618","MASCARA,Rue Hadria Abdelkader,Mascara",35.3927548,0.1431006,"45718085",. CENTRE DES IMPOTS DELA WILAYA DE MASCARA,Mascara,"29"
"619","MASCARA,Cité Hammou Boutlelis,Mascara",35.4020988,0.1400257,"45715099",IMPOTS Direction HOTEL DES FINANCES,Mascara,"29"
"620","MASCARA,Rue Boucif Mokhtar,Mascara",35.6807731,-0.6175364,045 71 54 32  - 045 71 54 61  - 045 71 54 64  - 045 71 54 67,IMPOTS Direction HOTEL DES FINANCES,Mascara,"29"
"621","TIGHENNIF,Rue 1er Novembre 1954,Mascara",35.3963609,0.1405267,"45972406",Recette des impots EL BORDJ IMPOTS Direction,Mascara,"29"
"622","TIZI,Tizi,Mascara",35.4078466,0.1395875,"45758963",Recette DIRECTION DES IMPOTS,Mascara,"29"
"623","TIGHENNIF,Rue Charef Belkacem,Mascara",35.4078466,0.1395875,"45972408",Inspection des impots EL BORDJ. IMPOTS Direction,Mascara,"29"
"624","4B,OUARGLA,Avenue SI EL HAOUES,Ouargla",31.9527411,5.3335348,"29702628",. DIRECTION DES IMPOTS,Ouargla,"30"
"625","TOUGGOURT,Hai NAKHIL 1,Ouargla",33.1049642,6.0662834,029 66 20 16  - 029 66 20 17  - 029 69 45 53,. IMPOTS,Ouargla,"30"
"626","HASSI MESSAOUD,Base SHDP,Ouargla",31.6619359,6.1456704,"29745893",. IMPOTS Direction,Ouargla,"30"
"627","AIN BEIDA (OUARGLA),Chem de wilaya n°206,Ouargla",31.93,5.39,"29777342",. DIRECTION DES IMPOTS,Ouargla,"30"
"628","TOUGGOURT,Rue Docteur Franz FANON,Ouargla",33.1049642,6.0662834,029 66 17 34  - 029 66 20 15  - 029 66 20 18  - 029 66 20 96  - 029 66 25 59,. IMPOTS,Ouargla,"30"
"629","AIN BEIDA (OUARGLA),Residence 4°region militaire,Ouargla",31.93,5.39,029 77 73 41  - 029 77 73 45  - 029 77 73 46,. DIRECTION DES IMPOTS,Ouargla,"30"
"630","EPIC,SIDI KHOUILED,SIDI KHOUILED,Ouargla",32.0397215,5.4272101,029 77 15 55  - 029 77 15 56,. DIRECTION DES IMPOTS,Ouargla,"30"
"631","EL HADJIRA,Hai EL DJADID,Ouargla",32.617022,5.5131826,"29613525",. IMPOTS,Ouargla,"30"
"633","NEZLA,Cité BOUMERDES NOUVEAU,Ouargla",33.1055688,6.0670753,"29695105",. IMPOTS,Ouargla,"30"
"634","OUARGLA,Avenue SI EL HAOUES,Ouargla",31.9416083,5.3068146,029 70 30 21  - 029 70 32 22  - 029 70 38 88  - 029 70 52 09  - 029 70 52 66  - 029 70 52 68  - 029 70 53 15  - 029 70 94 40  - 029 71 33 68,. DIRECTION DES IMPOTS,Ouargla,"30"
"635","OUARGLA,Place SOUK ESSEBT,Ouargla",31.9482852,5.3299417,"29700961",. DIRECTION DES IMPOTS,Ouargla,"30"
"636","OUARGLA,Rue ROUABAH Abderrahmane,Ouargla",31.957442,5.3319257,029 70 13 42  - 029 70 47 27,. DIRECTION DES IMPOTS,Ouargla,"30"
"637","18A,OUARGLA,Avenue SI EL HAOUES,Ouargla",31.9527411,5.3335348,"29703223",. DIRECTION DES IMPOTS,Ouargla,"30"
"638","TAIBET,Cité 50 logements,Ouargla",33.100756,6.4134658,"29611785",. IMPOTS,Ouargla,"30"
"639","HASSI MESSAOUD,Cité EMIR ABDELKADER,Ouargla",31.6888647,6.0670388,029 74 58 90  - 029 74 58 92,. IMPOTS Direction,Ouargla,"30"
"640","AIN TURK (ORAN),Boulevard Pasteur,Oran",35.7454229,-0.7681562,"41100497",. IMPOTS Direction Ouest,Oran,"31"
"641","ARZEW,Rue Aissat Idir,Oran",35.7266341,-0.5823025,"41771045",Direction Wilaya D'oran IMPOTS,Oran,"31"
"642","BETHIOUA,Boulevard de l'Aln,Oran",35.704492,-0.6169124,"41769009",Direction Wilaya D'oran IMPOTS,Oran,"31"
"643","BIR EL DJIR,Coopérative Wilaya,Oran",35.7101901,-0.5958314,"41626478",Direction Wilaya D'oran IMPOTS,Oran,"31"
"644","BETHIOUA,Bethioua,Oran",35.7589762,-0.2382187,"41769617",Direction Wilaya D'oran IMPOTS,Oran,"31"
"645","GDYEL,Rue Mohamed Khemisti,Oran",35.7790992,-0.4305806,041 68 12 27  - 041 78 46 67,Direction Wilaya D'oran IMPOTS,Oran,"31"
"646","ORAN,Boulevard de l'ALN,Oran",35.7058109,-0.6380355,"41415296",Direction Wilaya D'oran IMPOTS,Oran,"31"
"647","9,ORAN,Boulevard Tripoli,Oran",35.7084103,-0.6464637,"41331368",Direction Wilaya D'oran IMPOTS,Oran,"31"
"648","5,ORAN,Rue Benahmed El Houari,Oran",35.6987388,-0.6349319,"41296213",Direction Wilaya D'oran IMPOTS,Oran,"31"
"649","6,ORAN,Rue des Soeurs Benslimane,Oran",35.703424,-0.6447494,041 29 20 42  - 041 29 20 43  - 041 29 20 68  - 041 29 20 85  - 041 29 25 49  - 041 29 25 69  - 041 29 25 70  - 041 29 26 75  - 041 29 26 93  - 041 29 32 01  - 041 29 35 58  - 041 29 39 38  - 041 29 42 40  - 041 29 57 79  - 041 29 58 82  - 041 29 62 24,Direction Wilaya D'oran IMPOTS,Oran,"31"
"650","ORAN,Rue des Soeurs Benslimane,Oran",35.7043181,-0.6455611,041 10 93 72  - 041 15 33 85  - 041 15 35 07  - 041 18 48 64  - 041 18 48 69  - 041 19 64 13  - 041 19 65 71  - 041 29 12 31  - 041 29 18 84  - 041 29 37 79  - 041 29 41 65  - 041 29 42 17  - 041 29 45 49  - 041 29 47 07  - 041 33 24 30  - 041 33 24 84  - 041 56 34 87  - 041 56 36 09,. IMPOTS Direction Ouest,Oran,"31"
"651","2,ORAN,Rue Maitre Abed,Oran",35.6902133,-0.6563508,"41301951",Direction Wilaya D'oran IMPOTS,Oran,"31"
"652","BIR EL DJIR,Bir El Djir,Oran",35.7176707,-0.5653648,"41715978",Direction Wilaya D'oran IMPOTS,Oran,"31"
"653","2,ORAN,Boulevard Abane Ramdane,Oran",35.705307,-0.639774,041 33 02 64  - 041 33 10 51,. IMPOTS Direction Ouest,Oran,"31"
"654","ORAN,Boulevard Tripoli,Oran",35.7033043,-0.6358403,"41292395",Direction Wilaya D'oran IMPOTS,Oran,"31"
"655","SIDI CHAMI,Sidi Chahmi,Oran",35.6570607,-0.5214197,"41279130",. IMPOTS Direction Ouest,Oran,"31"
"656","GDYEL,Gdyel,Oran",35.7823787,-0.4236196,041 68 15 87  - 041 78 47 17,Direction Wilaya D'oran IMPOTS,Oran,"31"
"657","8,ORAN,Rue Adda Gharbi,Oran",35.7027683,-0.6481759,"41362601",Direction Wilaya D'oran IMPOTS,Oran,"31"
"658","11,ORAN,Boulevard Abane Ramdane,Oran",35.7038765,-0.639546,041 33 09 79  - 041 33 09 80,. RECETTE DES IMPOTS D'ORAN-KHALDIA,Oran,"31"
"659","15,ORAN,Boulevard Kheddim Mustapha,Oran",35.6987388,-0.6349319,041 15 30 75  - 041 15 30 78,. IMPOTS Direction Ouest,Oran,"31"
"660","BIR EL DJIR,Hai Khemiste,Oran",35.7311507,-0.5707055,"41715636",Direction Wilaya D'oran IMPOTS,Oran,"31"
"661","LABIODH SID CHEIKH,Avenue 1er Novombre,El Bayadh",32.8970651,0.5457605,049 63 67 33  - 049 63 67 77,. IMPOTS DIRECTION,El Bayadh,"32"
"662","LABIODH SID CHEIKH,Allée Algerie Poste,El Bayadh",32.8974414,0.5445374,"49636233",. IMPOTS DIRECTION,El Bayadh,"32"
"664","EL BAYADH,Cité Seddikia,El Bayadh",33.6907124,1.0187121,049 67 13 59  - 049 67 13 62  - 049 67 16 99  - 049 67 31 64  - 049 67 32 95  - 049 67 34 34  - 049 67 34 44  - 049 67 34 45,. IMPOTS DIRECTION,El Bayadh,"32"
"665","ILOT 54,BOUGTOB,Rue Trois Martyres,El Bayadh",34.0456709,0.0851185,"49623312",HOT LIGNE IMPOTS DIRECTION,El Bayadh,"32"
"666","EL BAYADH,Rue Abdelli Belkacem,El Bayadh",33.6854149,1.0303543,"49613561",. IMPOTS DIRECTION,El Bayadh,"32"
"669","EL BAYADH,Cité Nasr,El Bayadh",33.6854149,1.0303543,049 61 37 54  - 049 67 13 31,. IMPOTS DIRECTION,El Bayadh,"32"
"670","ILOT617,LABIODH SID CHEIKH,Cité Logements Surete,El Bayadh",32.8970651,0.5457605,"49643718",. IMPOTS DIRECTION,El Bayadh,"32"
"671","EL BAYADH,Allée Bureau Poste Ait Amiri,El Bayadh",33.6854149,1.0303543,"49613676",. IMPOTS DIRECTION,El Bayadh,"32"
"672","BOUALEM,Rue Belmaati Abdelkader,El Bayadh",33.6534854,1.4821482,049 65 40 97  - 049 65 41 11  - 049 65 43 65  - 049 65 43 67  - 049 65 43 70,. IMPOTS DIRECTION,El Bayadh,"32"
"673","EL BAYADH,Cité Administrative,El Bayadh",33.6854149,1.0303543,049 61 35 29  - 049 61 36 92,. IMPOTS DIRECTION,El Bayadh,"32"
"674","LABIODH SID CHEIKH,El Bayadh",32.8970651,0.5457605,049 63 62 19  - 213 471642955,. IMPOTS DIRECTION,El Bayadh,"32"
"675","BOUALEM,Rue boughamouma bouzid,El Bayadh",33.6805117,1.0142271,"49654368",. IMPOTS DIRECTION,El Bayadh,"32"
"677","EL BAYADH,Route D'Aflou,El Bayadh",33.6854149,1.0303543,"49671730",. IMPOTS DIRECTION,El Bayadh,"32"
"678","BOUGTOB,Rue Colonel Lotfi,El Bayadh",33.2782855,-0.3083656,"49623764",. IMPOTS DIRECTION,El Bayadh,"32"
"679","BOUGTOB,Rue Mohamedi Abd Naceur,El Bayadh",33.677824,1.0177046,"49623302",. IMPOTS DIRECTION,El Bayadh,"32"
"680","BOUGTOB,El Bayadh",34.0464502,0.0850069,049 62 33 00  - 049 62 33 01,. IMPOTS DIRECTION,El Bayadh,"32"
"681","ILOT 15,IN AMENAS,Hai ESSOUK,Illizi",28.0383517,9.5646259,029 45 70 95  - 029 45 70 96,IN AMENAS DIRECTION DES IMPOTS,Illizi,"33"
